,0,1,2,0,1,2,3,4,5,6,0,0,1,2
16233,Both perform,99,-36,103,214,48,48.0,67,42.88,55,63,Both perform,63,1
16234,Both perform,-33,74,118,184,25,25.0,192,109.44,55,41,Both perform,41,1
16235,Buyer's breach - enforced performance,-66,-60,177,104,19,9.5,117,2.34,34,-126,Buyer's breach - deposit remedy,-9.5,0
16236,Both perform,83,-32,166,232,15,7.5,134,65.66,85,51,Both perform,51,1
16237,Buyer's breach - enforced performance,-202,-20,200,102,44,22.0,180,25.2,80,-222,Seller's breach - deposit remedy,-22.0,0
16238,Both perform,-17,25,104,130,18,18.0,129,79.98,71,8,Both perform,8,1
16239,Both perform,91,-12,123,232,30,30.0,111,77.7,91,79,Both perform,79,1
16240,Both perform,-19,-86,188,123,40,40.0,102,95.88,47,-105,Buyer's breach - deposit remedy,0.0,0
16241,Both perform,81,-77,138,185,43,21.5,61,35.99,56,4,Both perform,4,1
16242,Both perform,75,19,137,244,13,3.25,156,21.84,100,94,Both perform,94,1
16243,Both perform,132,-115,179,214,18,18.0,64,53.76,60,17,Both perform,17,1
16244,Buyer's breach - enforced performance,-140,-1,156,117,18,18.0,155,12.4,84,-141,Buyer's breach - deposit remedy,0.0,0
16245,Both perform,29,-39,136,166,40,13.333333333333334,97,7.76,49,-10,Both perform,-10,1
16246,Both perform,-30,-23,130,118,41,13.666666666666666,107,19.26,49,-53,Buyer's breach - deposit remedy,-27.333333333333332,0
16247,Both perform,-15,-17,195,178,15,7.5,178,174.44,37,-32,Buyer's breach - deposit remedy,-7.5,0
16248,Both perform,-129,84,102,101,44,22.0,186,171.12,45,-45,Buyer's breach - deposit remedy,-22.0,0
16249,Buyer's breach - enforced performance,-100,-14,176,116,26,8.666666666666666,162,32.4,28,-114,Buyer's breach - deposit remedy,-17.333333333333336,0
16250,Both perform,129,-94,170,238,33,11.0,76,21.28,77,35,Both perform,35,1
16251,Both perform,-39,80,120,211,50,12.5,200,90.0,23,41,Both perform,41,1
16252,Both perform,76,-42,129,194,31,10.333333333333334,87,6.96,9,34,Both perform,34,1
16253,Seller's breach - deposit remedy,15.60666666666667,-30.94,199,117,23,7.666666666666667,119,30.94,29,-15.333333333333332,Buyer's breach - deposit remedy,-15.333333333333332,0
16254,Seller's breach - deposit remedy,38.5,-38.5,184,106,23,23.0,110,38.5,45,0.0,Buyer's breach - deposit remedy,0.0,0
16255,Both perform,82,36,118,249,13,6.5,154,146.3,35,118,Both perform,118,1
16256,Both perform,59,-7,139,218,27,6.75,132,40.92,41,52,Both perform,52,1
16257,Both perform,1,24,107,154,22,11.0,131,15.72,26,25,Both perform,25,1
16258,Both perform,-85,30,166,141,30,30.0,196,5.88,52,-55,Buyer's breach - deposit remedy,0.0,0
16259,Both perform,2,21,152,188,13,6.5,173,167.81,1,23,Both perform,23,1
16260,Both perform,-17,-3,111,106,15,15.0,108,105.84,29,-20,Buyer's breach - deposit remedy,0.0,0
16261,Both perform,123,-102,172,218,25,12.5,70,26.6,81,21,Both perform,21,1
16262,Both perform,128,-85,142,199,14,3.5,57,30.78,84,43,Both perform,43,1
16263,Both perform,-28,-14,176,172,38,38.0,162,55.08,45,-42,Buyer's breach - deposit remedy,0.0,0
16264,Both perform,6,-4,162,210,46,11.5,158,33.18,96,2,Both perform,2,1
16265,Both perform,64,-24,179,237,18,6.0,155,69.75,98,40,Both perform,40,1
16266,Both perform,-15,28,122,179,44,14.666666666666666,150,111.0,69,13,Both perform,13,1
16267,Both perform,126,-35,94,225,40,40.0,59,33.04,33,91,Both perform,91,1
16268,Buyer's breach - enforced performance,-129,27,141,113,15,15.0,168,58.8,59,-102,Buyer's breach - deposit remedy,0.0,0
16269,Both perform,-51,-13,200,164,28,7.0,187,67.32,40,-64,Buyer's breach - deposit remedy,-21.0,0
16270,Both perform,67,-70,159,170,14,14.0,89,54.29,2,-3,Buyer's breach - deposit remedy,0.0,0
16271,Both perform,-17,29,129,184,43,43.0,158,140.62,36,12,Both perform,12,1
16272,Both perform,-73,-3,146,111,41,41.0,143,92.95,89,-76,Buyer's breach - deposit remedy,0.0,0
16273,Both perform,39,24,102,211,46,15.333333333333334,126,109.62,3,63,Both perform,63,1
16274,Both perform,63,-100,182,168,23,7.666666666666667,82,31.98,33,-37,Buyer's breach - deposit remedy,-15.333333333333332,0
16275,Both perform,-16,5,106,109,14,14.0,111,87.69,29,-11,Buyer's breach - deposit remedy,0.0,0
16276,Both perform,114,-128,182,183,15,7.5,54,35.64,98,-14,Buyer's breach - deposit remedy,-7.5,0
16277,Seller's breach - deposit remedy,46.11,-46.11,141,160,34,34.0,87,46.11,38,0.0,Buyer's breach - deposit remedy,0.0,0
16278,Both perform,102,-13,102,207,16,4.0,89,32.93,100,89,Both perform,89,1
16279,Both perform,-5,-2,197,224,34,8.5,195,128.7,62,-7,Both perform,-7,1
16280,Both perform,48,-97,162,130,17,4.25,65,33.15,42,-49,Buyer's breach - deposit remedy,-12.75,0
16281,Both perform,-2,43,122,184,21,10.5,165,108.9,13,41,Both perform,41,1
16282,Both perform,89,-15,122,206,10,3.3333333333333335,107,5.35,82,74,Both perform,74,1
16283,Both perform,54,-86,184,178,26,13.0,98,8.82,84,-32,Buyer's breach - deposit remedy,-13.0,0
16284,Both perform,-51,-18,167,138,40,20.0,149,35.76,88,-69,Buyer's breach - deposit remedy,-20.0,0
16285,Both perform,141,-66,120,212,17,4.25,54,15.66,25,75,Both perform,75,1
16286,Both perform,-81,-7,177,106,17,5.666666666666667,170,130.9,3,-88,Buyer's breach - judicial remedy,-3,0
16287,Both perform,-20,69,93,176,34,34.0,162,56.7,35,49,Both perform,49,1
16288,Both perform,139,-27,100,246,34,8.5,73,5.84,75,112,Both perform,112,1
16289,Both perform,137,-100,174,227,16,5.333333333333333,74,42.18,17,37,Both perform,37,1
16290,Both perform,-1,17,140,187,31,15.5,157,12.56,40,16,Both perform,16,1
16291,Both perform,81,-78,128,169,38,38.0,50,20.0,60,3,Both perform,3,1
16292,Both perform,79,-28,164,244,29,29.0,136,12.24,25,51,Both perform,51,1
16293,Both perform,94,-47,125,218,46,23.0,78,33.54,79,47,Both perform,47,1
16294,Both perform,-68,-34,198,142,46,11.5,164,47.56,34,-102,Buyer's breach - judicial remedy,-34,0
16295,Both perform,-7,5,154,188,36,18.0,159,143.1,15,-2,Both perform,-2,1
16296,Both perform,-63,85,90,159,47,47.0,175,33.25,27,22,Both perform,22,1
16297,Both perform,26,-41,136,155,34,17.0,95,61.75,39,-15,Both perform,-15,1
16298,Both perform,125,-89,161,222,25,8.333333333333334,72,52.56,81,36,Both perform,36,1
16299,Both perform,-78,-48,192,111,45,11.25,144,84.96,41,-126,Buyer's breach - deposit remedy,-33.75,0
16300,Both perform,-44,16,171,176,33,16.5,187,173.91,54,-28,Buyer's breach - deposit remedy,-16.5,0
16301,Both perform,104,-57,161,226,18,6.0,104,38.48,72,47,Both perform,47,1
16302,Both perform,39,-37,113,136,21,7.0,76,41.8,44,2,Both perform,2,1
16303,Both perform,-91,109,90,120,12,12.0,199,61.69,94,18,Both perform,18,1
16304,Seller's breach - deposit remedy,34.77333333333333,-55.44,198,104,31,10.333333333333334,56,55.44,47,-20.666666666666664,Buyer's breach - deposit remedy,-20.666666666666657,0
16305,Seller's breach - deposit remedy,48.18,-48.18,133,101,30,30.0,73,48.18,51,0.0,Buyer's breach - deposit remedy,0.0,0
16306,Both perform,-82,87,107,129,17,17.0,194,143.56,2,5,Both perform,5,1
16307,Both perform,171,-142,192,247,26,6.5,50,38.5,20,29,Both perform,29,1
16308,Both perform,-84,67,102,105,20,5.0,169,16.9,34,-17,Buyer's breach - deposit remedy,-15.0,0
16309,Both perform,28,-27,174,214,39,13.0,147,13.23,67,1,Both perform,1,1
16310,Both perform,40,-24,92,129,21,21.0,68,31.28,7,16,Both perform,16,1
16311,Seller's breach - judicial remedy,0,-32.5,162,140,49,24.5,126,11.34,8,-32.5,Buyer's breach - judicial remedy,-8,0
16312,Both perform,17,35,126,203,25,12.5,161,91.77,64,52,Both perform,52,1
16313,Both perform,21,37,119,221,44,11.0,156,152.88,35,58,Both perform,58,1
16314,Both perform,-75,-10,180,135,40,13.333333333333334,170,91.8,83,-85,Buyer's breach - deposit remedy,-26.66666666666667,0
16315,Both perform,66,-43,145,185,17,4.25,102,65.28,5,23,Both perform,23,1
16316,Seller's breach - deposit remedy,40.93333333333333,-69.6,200,130,43,14.333333333333334,120,69.6,67,-28.666666666666664,Buyer's breach - deposit remedy,-28.666666666666657,0
16317,Both perform,93,-94,190,229,40,10.0,96,78.72,36,-1,Both perform,-1,1
16318,Both perform,-53,71,127,190,45,15.0,198,17.82,91,18,Both perform,18,1
16319,Both perform,65,-103,166,171,43,10.75,63,3.78,7,-38,Buyer's breach - judicial remedy,-7,0
16320,Both perform,38,21,122,224,43,14.333333333333334,143,85.8,53,59,Both perform,59,1
16321,Buyer's breach - enforced performance,-88,-19,166,118,15,3.75,147,8.82,44,-107,Buyer's breach - deposit remedy,-11.25,0
16322,Both perform,-47,17,144,132,18,4.5,161,85.33,77,-30,Buyer's breach - deposit remedy,-13.5,0
16323,Both perform,87,-9,128,225,19,4.75,119,97.58,87,78,Both perform,78,1
16324,Both perform,14,-23,148,157,18,4.5,125,35.0,23,-9,Both perform,-9,1
16325,Both perform,132,-75,130,225,38,9.5,55,16.5,27,57,Both perform,57,1
16326,Both perform,15,67,131,241,28,14.0,198,182.16,41,82,Both perform,82,1
16327,Both perform,15,-69,190,149,13,3.25,121,114.95,40,-54,Buyer's breach - deposit remedy,-9.75,0
16328,Both perform,30,21,139,235,45,22.5,160,8.0,56,51,Both perform,51,1
16329,Both perform,-4,-24,117,124,35,11.666666666666666,93,26.04,64,-28,Buyer's breach - deposit remedy,-23.333333333333336,0
16330,Both perform,-10,-22,159,150,23,23.0,137,82.2,23,-32,Buyer's breach - deposit remedy,0.0,0
16331,Buyer's breach - enforced performance,-118,41,156,127,40,13.333333333333334,197,41.37,8,-77,Buyer's breach - judicial remedy,-8,0
16332,Both perform,54,-102,167,160,41,13.666666666666666,65,58.5,68,-48,Seller's breach - deposit remedy,-27.333333333333336,0
16333,Both perform,-33,-62,166,106,35,17.5,104,97.76,60,-95,Buyer's breach - deposit remedy,-17.5,0
16334,Both perform,-48,-60,183,122,47,47.0,123,95.94,59,-108,Buyer's breach - deposit remedy,0.0,0
16335,Both perform,-48,8,184,182,38,9.5,192,155.52,24,-40,Buyer's breach - judicial remedy,-24,0
16336,Both perform,15,-90,200,158,33,8.25,110,105.6,97,-75,Buyer's breach - deposit remedy,-24.75,0
16337,Seller's breach - deposit remedy,20.1,-48.1,149,102,42,14.0,65,48.1,50,-28.0,Buyer's breach - deposit remedy,-27.999999999999993,0
16338,Both perform,154,-131,184,227,20,5.0,53,44.52,1,23,Both perform,23,1
16339,Both perform,-72,71,90,112,23,23.0,161,16.1,98,-1,Buyer's breach - deposit remedy,0.0,0
16340,Both perform,-96,17,161,124,42,42.0,178,161.98,20,-79,Buyer's breach - deposit remedy,0.0,0
16341,Both perform,19,48,128,234,39,13.0,176,130.24,88,67,Both perform,67,1
16342,Both perform,123,-94,159,236,48,48.0,65,20.15,9,29,Both perform,29,1
16343,Both perform,51,-104,154,149,48,16.0,50,16.5,66,-53,Buyer's breach - deposit remedy,-32.0,0
16344,Both perform,91,-64,123,182,32,10.666666666666666,59,33.04,18,27,Both perform,27,1
16345,Both perform,-15,9,110,154,50,16.666666666666668,119,11.9,36,-6,Both perform,-6,1
16346,Buyer's breach - enforced performance,-62,-19,179,144,20,20.0,160,12.8,26,-81,Buyer's breach - deposit remedy,0.0,0
16347,Both perform,-83,-2,158,111,38,38.0,156,121.68,82,-85,Buyer's breach - deposit remedy,0.0,0
16348,Both perform,10,49,136,208,13,3.25,185,160.95,34,59,Both perform,59,1
16349,Both perform,119,-57,150,228,16,5.333333333333333,93,45.57,55,62,Both perform,62,1
16350,Buyer's breach - enforced performance,-153,17,158,101,29,7.25,175,31.5,50,-136,Buyer's breach - deposit remedy,-21.75,0
16351,Both perform,45,9,110,212,48,12.0,119,78.54,12,54,Both perform,54,1
16352,Both perform,123,-42,132,225,12,12.0,90,34.2,99,81,Both perform,81,1
16353,Both perform,-51,81,91,151,30,30.0,172,10.32,49,30,Both perform,30,1
16354,Both perform,-63,88,95,168,48,12.0,183,177.51,12,25,Both perform,25,1
16355,Both perform,93,-26,136,224,21,5.25,110,63.8,81,67,Both perform,67,1
16356,Both perform,20,-67,181,183,49,49.0,114,76.38,63,-47,Buyer's breach - deposit remedy,0.0,0
16357,Both perform,-58,27,119,125,37,12.333333333333334,146,97.82,48,-31,Buyer's breach - deposit remedy,-24.666666666666657,0
16358,Both perform,-70,73,105,157,49,12.25,178,119.26,23,3,Both perform,3,1
16359,Both perform,-6,24,170,209,21,21.0,194,89.24,81,18,Both perform,18,1
16360,Both perform,-5,45,141,211,30,15.0,186,31.62,76,40,Both perform,40,1
16361,Both perform,33,18,124,202,27,27.0,142,127.8,69,51,Both perform,51,1
16362,Both perform,21,-87,157,121,30,30.0,70,7.0,51,-66,Buyer's breach - deposit remedy,0.0,0
16363,Both perform,99,-50,124,216,43,43.0,74,11.84,90,49,Both perform,49,1
16364,Both perform,-111,92,96,105,28,7.0,188,62.04,8,-19,Buyer's breach - judicial remedy,-8,0
16365,Both perform,11,-48,200,193,30,7.5,152,136.8,8,-37,Buyer's breach - judicial remedy,-8,0
16366,Both perform,8,10,120,179,41,20.5,130,49.4,0,18,Buyer's breach - enforced performance,18,0
16367,Both perform,98,6,111,243,28,14.0,117,45.63,68,104,Both perform,104,1
16368,Both perform,3,-43,149,156,47,23.5,106,77.38,33,-40,Buyer's breach - deposit remedy,-23.5,0
16369,Both perform,-82,74,102,144,50,16.666666666666668,176,31.68,72,-8,Both perform,-8,1
16370,Both perform,-13,-70,143,110,50,25.0,73,1.46,68,-83,Buyer's breach - deposit remedy,-25.0,0
16371,Both perform,13,24,156,206,13,6.5,180,176.4,45,37,Both perform,37,1
16372,Seller's breach - judicial remedy,0,-66.5,173,119,46,11.5,106,19.08,32,-66.5,Buyer's breach - judicial remedy,-32,0
16373,Both perform,83,-83,180,192,12,4.0,97,79.54,85,0,Both perform,0,1
16374,Both perform,49,65,108,250,28,14.0,173,153.97,24,114,Both perform,114,1
16375,Both perform,-99,78,106,111,26,6.5,184,145.36,86,-21,Buyer's breach - deposit remedy,-19.5,0
16376,Both perform,82,-69,119,162,30,10.0,50,38.5,14,13,Both perform,13,1
16377,Both perform,6,1,94,124,23,7.666666666666667,95,13.3,44,7,Both perform,7,1
16378,Both perform,42,-84,135,109,16,16.0,51,7.14,39,-42,Buyer's breach - deposit remedy,0.0,0
16379,Both perform,-79,73,114,144,36,12.0,187,54.23,14,-6,Both perform,-6,1
16380,Both perform,126,-82,135,217,38,38.0,53,22.26,92,44,Both perform,44,1
16381,Both perform,12,-15,154,193,42,21.0,139,36.14,88,-3,Both perform,-3,1
16382,Both perform,-23,19,116,137,25,12.5,135,87.75,96,-4,Both perform,-4,1
16383,Both perform,-9,73,97,202,41,10.25,170,10.2,16,64,Both perform,64,1
16384,Both perform,123,-105,186,243,39,13.0,81,58.32,42,18,Both perform,18,1
16385,Both perform,78,-126,191,157,14,7.0,65,1.95,14,-48,Buyer's breach - deposit remedy,-6.999999999999999,0
16386,Both perform,-96,97,91,123,31,15.5,188,165.44,31,1,Both perform,1,1
16387,Both perform,17,3,95,154,39,39.0,98,71.54,42,20,Both perform,20,1
16388,Both perform,113,-13,100,223,23,7.666666666666667,87,46.98,42,100,Both perform,100,1
16389,Both perform,-47,-46,180,105,18,9.0,134,113.9,53,-93,Buyer's breach - deposit remedy,-9.0,0
16390,Both perform,147,-114,180,223,10,5.0,66,50.82,80,33,Both perform,33,1
16391,Both perform,96,-32,138,224,22,22.0,106,69.96,24,64,Both perform,64,1
16392,Both perform,-42,-60,164,105,43,21.5,104,76.96,63,-102,Buyer's breach - deposit remedy,-21.5,0
16393,Both perform,53,-39,141,174,19,4.75,102,77.52,95,14,Both perform,14,1
16394,Both perform,46,-59,188,223,48,24.0,129,65.79,85,-13,Both perform,-13,1
16395,Seller's breach - deposit remedy,26.4,-26.4,123,130,30,30.0,80,26.4,67,0.0,Buyer's breach - deposit remedy,0.0,0
16396,Both perform,14,33,149,225,29,14.5,182,36.4,48,47,Both perform,47,1
16397,Both perform,41,-139,191,143,50,25.0,52,38.48,69,-98,Buyer's breach - deposit remedy,-25.0,0
16398,Both perform,-44,-53,199,139,37,12.333333333333334,146,110.96,95,-97,Buyer's breach - deposit remedy,-24.66666666666667,0
16399,Seller's breach - deposit remedy,20.36,-32.86,183,104,25,12.5,106,32.86,94,-12.5,Buyer's breach - deposit remedy,-12.5,0
16400,Buyer's breach - enforced performance,-173,18,172,110,47,23.5,190,47.5,46,-155,Buyer's breach - deposit remedy,-23.5,0
16401,Both perform,43,24,120,200,13,4.333333333333333,144,59.04,49,67,Both perform,67,1
16402,Both perform,68,1,124,225,32,8.0,125,18.75,98,69,Both perform,69,1
16403,Both perform,43,-132,197,128,20,10.0,65,8.45,30,-89,Buyer's breach - deposit remedy,-10.0,0
16404,Both perform,-59,46,112,110,11,2.75,158,126.4,54,-13,Buyer's breach - deposit remedy,-8.25,0
16405,Both perform,9,-72,163,143,43,21.5,91,86.45,62,-63,Buyer's breach - deposit remedy,-21.5,0
16406,Both perform,-24,69,91,170,34,34.0,160,102.4,34,45,Both perform,45,1
16407,Both perform,58,-76,152,164,30,7.5,76,63.08,46,-18,Both perform,-18,1
16408,Both perform,10,-36,118,124,32,32.0,82,60.68,64,-26,Buyer's breach - deposit remedy,0.0,0
16409,Both perform,-51,-27,163,130,45,15.0,136,76.16,34,-78,Buyer's breach - deposit remedy,-30.0,0
16410,Both perform,67,-46,141,187,25,6.25,95,94.05,59,21,Both perform,21,1
16411,Both perform,57,-62,126,145,24,8.0,64,14.72,45,-5,Both perform,-5,1
16412,Both perform,-54,-45,190,136,45,22.5,145,79.75,89,-99,Buyer's breach - deposit remedy,-22.5,0
16413,Both perform,31,-87,159,135,32,8.0,72,10.8,36,-56,Buyer's breach - deposit remedy,-23.999999999999996,0
16414,Both perform,64,-25,175,236,22,7.333333333333333,150,75.0,99,39,Both perform,39,1
16415,Both perform,98,-80,192,237,27,9.0,112,87.36,5,18,Both perform,18,1
16416,Both perform,71,-22,98,182,35,17.5,76,45.6,27,49,Both perform,49,1
16417,Both perform,-31,-54,181,109,13,3.25,127,125.73,56,-85,Seller's breach - deposit remedy,-9.75,0
16418,Both perform,124,-47,144,236,15,5.0,97,55.29,97,77,Both perform,77,1
16419,Both perform,154,-87,151,237,19,19.0,64,49.28,95,67,Both perform,67,1
16420,Both perform,-15,34,97,159,43,10.75,131,56.33,81,19,Both perform,19,1
16421,Both perform,-11,64,119,214,42,21.0,183,7.32,25,53,Both perform,53,1
16422,Both perform,59,-29,171,240,39,13.0,142,49.7,70,30,Both perform,30,1
16423,Both perform,-31,37,98,116,12,4.0,135,128.25,93,6,Both perform,6,1
16424,Seller's breach - deposit remedy,58.18666666666666,-65.52,191,136,11,3.6666666666666665,72,65.52,45,-7.333333333333336,Buyer's breach - deposit remedy,-7.333333333333329,0
16425,Both perform,18,-14,145,194,45,15.0,131,82.53,79,4,Both perform,4,1
16426,Both perform,29,38,127,240,46,46.0,165,14.85,19,67,Both perform,67,1
16427,Buyer's breach - enforced performance,-186,-29,181,101,35,8.75,152,38.0,100,-215,Buyer's breach - deposit remedy,-26.25,0
16428,Both perform,-3,11,188,240,44,44.0,199,171.14,77,8,Both perform,8,1
16429,Buyer's breach - enforced performance,-69,-39,181,119,34,17.0,142,14.2,12,-108,Buyer's breach - judicial remedy,-12,0
16430,Both perform,52,-43,197,232,26,8.666666666666666,154,95.48,89,9,Both perform,9,1
16431,Both perform,31,-33,114,143,31,15.5,81,3.24,36,-2,Both perform,-2,1
16432,Both perform,40,1,107,161,13,4.333333333333333,108,65.88,53,41,Both perform,41,1
16433,Both perform,-6,-35,199,183,25,8.333333333333334,164,1.64,58,-41,Buyer's breach - deposit remedy,-16.666666666666664,0
16434,Both perform,-43,58,96,145,34,17.0,154,110.88,49,15,Both perform,15,1
16435,Both perform,60,27,135,248,26,26.0,162,137.7,6,87,Both perform,87,1
16436,Seller's breach - deposit remedy,47.04,-47.04,144,148,37,37.0,96,47.04,89,0.0,Buyer's breach - deposit remedy,0.0,0
16437,Both perform,79,-113,185,161,10,3.3333333333333335,72,2.88,77,-34,Seller's breach - deposit remedy,-6.666666666666666,0
16438,Seller's breach - deposit remedy,14.3,-28.8,110,102,29,14.5,72,28.8,38,-14.5,Buyer's breach - deposit remedy,-14.499999999999996,0
16439,Both perform,-5,-20,164,178,39,19.5,144,79.2,7,-25,Buyer's breach - judicial remedy,-7,0
16440,Both perform,-19,45,97,166,43,21.5,142,49.7,20,26,Both perform,26,1
16441,Both perform,76,31,116,247,24,8.0,147,99.96,38,107,Both perform,107,1
16442,Both perform,63,2,105,206,36,36.0,107,58.85,21,65,Both perform,65,1
16443,Seller's breach - deposit remedy,38.93333333333333,-69.6,159,118,46,15.333333333333334,80,69.6,48,-30.666666666666664,Buyer's breach - deposit remedy,-30.666666666666657,0
16444,Both perform,6,6,166,213,35,11.666666666666666,172,36.12,43,12,Both perform,12,1
16445,Both perform,-14,12,110,128,20,20.0,122,41.48,60,-2,Buyer's breach - deposit remedy,0.0,0
16446,Both perform,108,-103,160,189,24,8.0,57,25.08,42,5,Both perform,5,1
16447,Both perform,43,22,104,195,26,6.5,126,78.12,23,65,Both perform,65,1
16448,Both perform,5,-34,188,197,38,9.5,154,24.64,9,-29,Buyer's breach - judicial remedy,-9,0
16449,Both perform,-55,45,105,122,27,6.75,150,142.5,13,-10,Both perform,-10,1
16450,Both perform,-25,26,171,215,43,43.0,197,145.78,5,1,Both perform,1,1
16451,Both perform,0,52,94,188,42,42.0,146,68.62,39,52,Both perform,52,1
16452,Both perform,15,-21,146,189,49,24.5,125,21.25,73,-6,Both perform,-6,1
16453,Both perform,-10,-59,190,136,15,7.5,131,117.9,99,-69,Buyer's breach - deposit remedy,-7.5,0
16454,Both perform,36,-35,96,122,25,25.0,61,26.84,91,1,Both perform,1,1
16455,Both perform,127,-111,194,242,32,8.0,83,51.46,76,16,Both perform,16,1
16456,Both perform,92,-104,187,210,35,17.5,83,73.04,20,-12,Both perform,-12,1
16457,Both perform,26,-39,187,198,24,8.0,148,116.92,49,-13,Both perform,-13,1
16458,Both perform,54,-39,99,163,49,16.333333333333332,60,0.6,31,15,Both perform,15,1
16459,Both perform,163,-29,92,250,24,24.0,63,15.12,34,134,Both perform,134,1
16460,Both perform,11,18,145,214,40,40.0,163,138.55,80,29,Both perform,29,1
16461,Both perform,124,-53,103,216,42,14.0,50,11.5,6,71,Both perform,71,1
16462,Both perform,-40,48,92,126,26,13.0,140,114.8,23,8,Both perform,8,1
16463,Both perform,85,-24,93,180,26,8.666666666666666,69,52.44,35,61,Both perform,61,1
16464,Both perform,20,-14,110,163,47,15.666666666666666,96,83.52,76,6,Both perform,6,1
16465,Both perform,51,20,147,247,29,14.5,167,13.36,29,71,Both perform,71,1
16466,Both perform,10,-21,157,187,41,41.0,136,114.24,30,-11,Buyer's breach - deposit remedy,0.0,0
16467,Both perform,74,-38,180,231,15,7.5,142,51.12,78,36,Both perform,36,1
16468,Both perform,-26,-15,134,137,44,11.0,119,79.73,31,-41,Buyer's breach - judicial remedy,-31,0
16469,Both perform,-50,57,125,144,12,6.0,182,14.56,20,7,Both perform,7,1
16470,Both perform,50,-9,123,179,15,5.0,114,62.7,22,41,Both perform,41,1
16471,Both perform,7,-1,123,158,29,29.0,122,103.7,16,6,Both perform,6,1
16472,Both perform,-85,-19,187,128,45,11.25,168,84.0,99,-104,Buyer's breach - deposit remedy,-33.75,0
16473,Both perform,-7,-14,157,151,15,7.5,143,20.02,65,-21,Buyer's breach - deposit remedy,-7.5,0
16474,Seller's breach - deposit remedy,42.31333333333334,-70.98,198,121,43,14.333333333333334,78,70.98,11,-28.666666666666664,Buyer's breach - judicial remedy,-11,0
16475,Seller's breach - enforced performance,67,-65,151,198,45,11.25,86,67.94,0,2,Buyer's breach - enforced performance,2,0
16476,Both perform,-60,37,131,131,23,5.75,168,15.12,36,-23,Buyer's breach - deposit remedy,-17.25,0
16477,Both perform,83,-90,174,178,11,3.6666666666666665,84,75.6,34,-7,Both perform,-7,1
16478,Both perform,-77,58,135,147,31,15.5,193,23.16,11,-19,Buyer's breach - judicial remedy,-11,0
16479,Both perform,127,-58,129,219,21,5.25,71,7.81,35,69,Both perform,69,1
16480,Seller's breach - deposit remedy,38.21,-43.71,179,128,11,5.5,93,43.71,76,-5.5,Buyer's breach - deposit remedy,-5.5,0
16481,Buyer's breach - enforced performance,-54,-59,190,114,31,31.0,131,36.68,6,-113,Buyer's breach - deposit remedy,0.0,0
16482,Both perform,34,14,149,226,29,9.666666666666666,163,101.06,22,48,Both perform,48,1
16483,Both perform,86,-40,120,177,11,3.6666666666666665,80,64.8,100,46,Both perform,46,1
16484,Both perform,122,-77,136,230,49,16.333333333333332,59,18.29,22,45,Both perform,45,1
16485,Seller's breach - judicial remedy,0,-37.666666666666664,157,115,28,9.333333333333334,100,7.0,19,-37.666666666666664,Buyer's breach - deposit remedy,-18.666666666666664,0
16486,Both perform,59,-68,185,224,48,12.0,117,105.3,33,-9,Both perform,-9,1
16487,Seller's breach - deposit remedy,53.946666666666665,-77.28,174,110,35,11.666666666666666,92,77.28,58,-23.333333333333336,Seller's breach - deposit remedy,-23.333333333333336,1
16488,Both perform,-90,4,188,149,47,11.75,192,59.52,37,-86,Seller's breach - deposit remedy,-35.25,0
16489,Both perform,27,17,154,230,32,32.0,171,88.92,32,44,Both perform,44,1
16490,Both perform,10,-22,123,156,45,22.5,101,65.65,16,-12,Both perform,-12,1
16491,Both perform,48,9,156,240,27,9.0,165,136.95,38,57,Both perform,57,1
16492,Both perform,-24,86,109,186,15,3.75,195,138.45,57,62,Both perform,62,1
16493,Both perform,103,-43,128,206,18,6.0,85,12.75,46,60,Both perform,60,1
16494,Both perform,-98,102,90,131,37,18.5,192,120.96,12,4,Both perform,4,1
16495,Both perform,-16,-88,200,112,16,5.333333333333333,112,107.52,72,-104,Buyer's breach - deposit remedy,-10.666666666666671,0
16496,Both perform,72,-78,134,149,21,21.0,56,27.44,12,-6,Buyer's breach - deposit remedy,0.0,0
16497,Both perform,27,-26,166,188,21,7.0,140,36.4,17,1,Both perform,1,1
16498,Seller's breach - deposit remedy,60.04,-60.04,187,145,47,47.0,76,60.04,5,0.0,Buyer's breach - deposit remedy,0.0,0
16499,Both perform,47,-31,163,209,30,10.0,132,17.16,82,16,Both perform,16,1
16500,Both perform,50,-130,197,161,44,22.0,67,28.81,7,-80,Buyer's breach - judicial remedy,-7,0
16501,Both perform,-50,35,159,180,36,9.0,194,60.14,84,-15,Both perform,-15,1
16502,Both perform,111,-133,184,185,23,11.5,51,19.89,66,-22,Buyer's breach - deposit remedy,-11.5,0
16503,Both perform,-101,49,150,143,45,15.0,199,25.87,20,-52,Buyer's breach - judicial remedy,-20,0
16504,Both perform,-64,51,140,165,38,19.0,191,166.17,95,-13,Both perform,-13,1
16505,Both perform,26,12,134,194,22,22.0,146,35.04,49,38,Both perform,38,1
16506,Both perform,-8,42,124,195,37,37.0,166,107.9,97,34,Both perform,34,1
16507,Both perform,40,-46,191,203,18,9.0,145,52.2,77,-6,Both perform,-6,1
16508,Buyer's breach - enforced performance,-74,-34,181,127,25,25.0,147,7.35,29,-108,Buyer's breach - deposit remedy,0.0,0
16509,Both perform,88,-13,128,231,28,9.333333333333334,115,69.0,10,75,Both perform,75,1
